zone_id	image_id	volume	register	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
13291		JJ157		114			1	AI	1	48	1198	1329	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnxn3fwlur18/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnxn3fwlur18/full/1200,/0/default.jpg	1200	1397
13292		JJ157		115			3	AM	0	1	1200	1324	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy41aiyxz8gf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy41aiyxz8gf/full/1200,/0/default.jpg	1200	1345
13293		JJ157		116			3	AM	0	46	1195	1327	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq3c4bwl9c97/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq3c4bwl9c97/full/1200,/0/default.jpg	1200	1385
13294		JJ157		117			3	AM	188	2	1012	1301	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzcmwygo0pn4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzcmwygo0pn4/full/1200,/0/default.jpg	1200	1331
13295		JJ157		118			3	AM	1	42	1197	1307	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrxnqvnyc3of/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrxnqvnyc3of/full/1200,/0/default.jpg	1200	1368
13296		JJ157		119			3	AM	35	0	1163	1286	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vftqbe0oo8n0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vftqbe0oo8n0/full/1200,/0/default.jpg	1200	1323
13297		JJ157		120			3	AM	2	40	1194	1317	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvkzc8z1v4tt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvkzc8z1v4tt/full/1200,/0/default.jpg	1200	1377
13298		JJ157		121			3	AM	0	2	1198	1281	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vskpfi1i7hy0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vskpfi1i7hy0/full/1200,/0/default.jpg	1200	1305
13299		JJ157		122			3	AM	0	36	1191	1306	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7af8y3gm4b7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7af8y3gm4b7/full/1200,/0/default.jpg	1200	1365
13300		JJ157		123			2	AF	3	10	1196	771	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ng3pb8j503/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ng3pb8j503/full/1200,/0/default.jpg	1200	1349
13301		JJ157		123			1	AI	0	781	1199	531	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ng3pb8j503/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ng3pb8j503/full/1200,/0/default.jpg	1200	1349
13302		JJ157		124			2	AF	2	40	1195	665	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vugmwztdxtl7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vugmwztdxtl7/full/1200,/0/default.jpg	1200	1378
13303		JJ157		124			1	AI	2	703	1173	648	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vugmwztdxtl7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vugmwztdxtl7/full/1200,/0/default.jpg	1200	1378
13304		JJ157		125			2	AF	23	7	1177	703	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9t6cathm0la/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9t6cathm0la/full/1200,/0/default.jpg	1200	1335
13305		JJ157		125			1	AI	147	708	1052	602	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9t6cathm0la/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9t6cathm0la/full/1200,/0/default.jpg	1200	1335
13306		JJ157		126			2	AF	1	54	1199	744	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgp0sxjyynte/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgp0sxjyynte/full/1200,/0/default.jpg	1200	1362
13307		JJ157		126			1	AI	0	797	1200	544	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgp0sxjyynte/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgp0sxjyynte/full/1200,/0/default.jpg	1200	1362
13308		JJ157		127			3	AM	0	3	1199	1311	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9pd22awni5h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9pd22awni5h/full/1200,/0/default.jpg	1200	1332
13309		JJ157		128			2	AF	0	39	1199	301	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpirjzekko19/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpirjzekko19/full/1200,/0/default.jpg	1200	1376
13310		JJ157		128			0	AC	2	339	1198	1022	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpirjzekko19/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpirjzekko19/full/1200,/0/default.jpg	1200	1376
13311		JJ157		129			0	AC	0	8	1200	1311	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vou78s5vlj4b/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vou78s5vlj4b/full/1200,/0/default.jpg	1200	1325
13312		JJ157		130			1	AI	0	55	1198	1333	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw6e732q8jgq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw6e732q8jgq/full/1200,/0/default.jpg	1200	1400
13313		JJ157		131			2	AF	61	8	1138	788	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbzqpjaekk2e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbzqpjaekk2e/full/1200,/0/default.jpg	1200	1343
13314		JJ157		131			1	AI	0	791	1200	530	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbzqpjaekk2e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbzqpjaekk2e/full/1200,/0/default.jpg	1200	1343
13315		JJ157		132			3	AM	1	39	1198	1337	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vra7x5tga4dh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vra7x5tga4dh/full/1200,/0/default.jpg	1200	1387
13316		JJ157		133			2	AF	0	13	1200	299	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilkkbt4rjfr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilkkbt4rjfr/full/1200,/0/default.jpg	1200	1331
13317		JJ157		133			0	AC	184	311	1016	556	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilkkbt4rjfr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilkkbt4rjfr/full/1200,/0/default.jpg	1200	1331
13318		JJ157		133			1	AI	156	866	1044	443	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilkkbt4rjfr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilkkbt4rjfr/full/1200,/0/default.jpg	1200	1331
13319		JJ157		134			2	AF	1	49	1199	475	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va5akjv5l9xw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va5akjv5l9xw/full/1200,/0/default.jpg	1200	1392
13320		JJ157		134			1	AI	1	522	1199	855	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va5akjv5l9xw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va5akjv5l9xw/full/1200,/0/default.jpg	1200	1392
13321		JJ157		135			2	AF	0	18	1198	591	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu2aadeoux9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu2aadeoux9/full/1200,/0/default.jpg	1200	1346
13322		JJ157		135			1	AI	0	609	1199	711	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu2aadeoux9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu2aadeoux9/full/1200,/0/default.jpg	1200	1346
13323		JJ157		136			2	AF	2	42	1196	604	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vehl7ldr1416/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vehl7ldr1416/full/1200,/0/default.jpg	1200	1381
13324		JJ157		136			1	AI	1	644	1198	710	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vehl7ldr1416/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vehl7ldr1416/full/1200,/0/default.jpg	1200	1381
13325		JJ157		137			2	AF	25	5	1173	664	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vemq9scjp80j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vemq9scjp80j/full/1200,/0/default.jpg	1200	1318
13326		JJ157		137			0	AC	177	670	1021	629	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vemq9scjp80j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vemq9scjp80j/full/1200,/0/default.jpg	1200	1318
13327		JJ157		138			0	AC	1	52	1198	796	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbauopjimsx3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbauopjimsx3/full/1200,/0/default.jpg	1200	1382
13328		JJ157		138			1	AI	1	841	1199	535	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbauopjimsx3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbauopjimsx3/full/1200,/0/default.jpg	1200	1382
13329		JJ157		139			2	AF	0	2	1200	986	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5pqxruzy9l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5pqxruzy9l/full/1200,/0/default.jpg	1200	1313
13330		JJ157		139			1	AI	0	988	1200	307	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5pqxruzy9l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5pqxruzy9l/full/1200,/0/default.jpg	1200	1313
13331		JJ157		140			3	AM	1	54	1198	1345	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vojd03394nke/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vojd03394nke/full/1200,/0/default.jpg	1200	1408
13332		JJ157		141			2	AF	0	12	1198	771	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh940sqtpu7v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh940sqtpu7v/full/1200,/0/default.jpg	1200	1341
13333		JJ157		141			1	AI	0	780	1199	534	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh940sqtpu7v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh940sqtpu7v/full/1200,/0/default.jpg	1200	1341
13334		JJ157		142			2	AF	1	53	1198	929	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxsbsra2dym/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxsbsra2dym/full/1200,/0/default.jpg	1200	1396
13335		JJ157		142			0	AC	11	978	1025	65	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxsbsra2dym/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxsbsra2dym/full/1200,/0/default.jpg	1200	1396
13336		JJ157		142			1	AI	0	1039	1199	332	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxsbsra2dym/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkxsbsra2dym/full/1200,/0/default.jpg	1200	1396
13337		JJ157		143			2	AF	6	13	1194	606	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrzpu9thu8z3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrzpu9thu8z3/full/1200,/0/default.jpg	1200	1339
13338		JJ157		143			1	AI	5	618	1195	700	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrzpu9thu8z3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrzpu9thu8z3/full/1200,/0/default.jpg	1200	1339
13339		JJ157		144			2	AF	0	56	1198	736	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc0v3tlx0giy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc0v3tlx0giy/full/1200,/0/default.jpg	1200	1395
13340		JJ157		144			1	AI	0	791	1199	575	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc0v3tlx0giy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc0v3tlx0giy/full/1200,/0/default.jpg	1200	1395
13341		JJ157		145			2	AF	0	7	1199	693	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9ur04ue3g53/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9ur04ue3g53/full/1200,/0/default.jpg	1200	1327
13342		JJ157		145			1	AI	0	698	1198	609	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9ur04ue3g53/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9ur04ue3g53/full/1200,/0/default.jpg	1200	1327
13343		JJ157		146			2	AF	0	46	1198	653	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60czi68i9li/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60czi68i9li/full/1200,/0/default.jpg	1200	1403
13344		JJ157		146			1	AI	0	697	1200	674	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60czi68i9li/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60czi68i9li/full/1200,/0/default.jpg	1200	1403
13345		JJ157		147			2	AF	0	2	1199	311	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5pbqnc75agz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5pbqnc75agz/full/1200,/0/default.jpg	1200	1318
13346		JJ157		147			1	AI	0	313	1199	986	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5pbqnc75agz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5pbqnc75agz/full/1200,/0/default.jpg	1200	1318
13347		JJ157		148			2	AF	2	51	1096	1312	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1h4wv7c1ai2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1h4wv7c1ai2/full/1200,/0/default.jpg	1200	1377
13348		JJ157		149			1	AI	126	24	1074	1283	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmiksr22ck72/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmiksr22ck72/full/1200,/0/default.jpg	1200	1331
13349		JJ157		150			2	AF	2	42	1198	1089	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwyp86ujmuk4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwyp86ujmuk4/full/1200,/0/default.jpg	1200	1362
13350		JJ157		150			0	AC	1	1102	1199	238	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwyp86ujmuk4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwyp86ujmuk4/full/1200,/0/default.jpg	1200	1362
13351		JJ157		151			0	AC	2	7	1198	1293	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyhz5t1gc33v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyhz5t1gc33v/full/1200,/0/default.jpg	1200	1320
13352		JJ157		152			0	AC	1	54	1199	1327	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowmryzc6185/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowmryzc6185/full/1200,/0/default.jpg	1200	1396
13353		JJ157		153			0	AC	31	3	1167	1296	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhbk0yel2d2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhbk0yel2d2/full/1200,/0/default.jpg	1200	1327
13354		JJ157		154			1	AI	0	39	1198	1326	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2iw4z8723wy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2iw4z8723wy/full/1200,/0/default.jpg	1200	1380
13355		JJ157		155			2	AF	0	4	1199	381	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqnwpz3r89hp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqnwpz3r89hp/full/1200,/0/default.jpg	1200	1321
13356		JJ157		155			0	AC	0	385	1199	919	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqnwpz3r89hp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqnwpz3r89hp/full/1200,/0/default.jpg	1200	1321
13357		JJ157		156			0	AC	0	40	1199	730	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2pihbludnd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2pihbludnd/full/1200,/0/default.jpg	1200	1378
13358		JJ157		156			1	AI	1	768	1197	596	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2pihbludnd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2pihbludnd/full/1200,/0/default.jpg	1200	1378
13359		JJ157		157			2	AF	0	7	1200	953	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9rchzelwdbj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9rchzelwdbj/full/1200,/0/default.jpg	1200	1320
13360		JJ157		157			1	AI	0	951	1200	341	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9rchzelwdbj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9rchzelwdbj/full/1200,/0/default.jpg	1200	1320
13361		JJ157		158			2	AF	1	56	1199	531	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1jdssm9h7c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1jdssm9h7c/full/1200,/0/default.jpg	1200	1391
13362		JJ157		158			1	AI	0	585	1160	779	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1jdssm9h7c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1jdssm9h7c/full/1200,/0/default.jpg	1200	1391
13363		JJ157		159			2	AF	47	3	1152	996	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7qtibnwz15r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7qtibnwz15r/full/1200,/0/default.jpg	1200	1332
13364		JJ157		159			1	AI	0	999	1199	296	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7qtibnwz15r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7qtibnwz15r/full/1200,/0/default.jpg	1200	1332
13365		JJ157		160			2	AF	0	38	1199	1329	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdnrs9n5l6fm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdnrs9n5l6fm/full/1200,/0/default.jpg	1200	1374
13366		JJ157		161			0	AC	0	19	1199	1266	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqteign0n07d/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqteign0n07d/full/1200,/0/default.jpg	1200	1305
13367		JJ157		162			1	AI	1	59	1197	1319	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtqphnoitfwg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtqphnoitfwg/full/1200,/0/default.jpg	1200	1386
13368		JJ157		163			2	AF	7	6	1193	757	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7oquub0axr3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7oquub0axr3/full/1200,/0/default.jpg	1200	1311
13369		JJ157		163			1	AI	0	763	1200	522	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7oquub0axr3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7oquub0axr3/full/1200,/0/default.jpg	1200	1311
13370		JJ157		164			2	AF	1	47	1199	764	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb9jz96zhkt8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb9jz96zhkt8/full/1200,/0/default.jpg	1200	1358
13371		JJ157		164			1	AI	0	810	1199	528	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb9jz96zhkt8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb9jz96zhkt8/full/1200,/0/default.jpg	1200	1358
13372		JJ157		165			2	AF	50	9	1148	518	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9bvytoeq5lf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9bvytoeq5lf/full/1200,/0/default.jpg	1200	1309
13373		JJ157		165			1	AI	157	527	1041	762	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9bvytoeq5lf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9bvytoeq5lf/full/1200,/0/default.jpg	1200	1309
13374		JJ157		166			2	AF	1	49	1199	550	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvf96gj47ngh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvf96gj47ngh/full/1200,/0/default.jpg	1200	1372
13375		JJ157		166			1	AI	1	600	1197	759	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvf96gj47ngh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvf96gj47ngh/full/1200,/0/default.jpg	1200	1372
13376		JJ157		167			2	AF	112	16	1088	590	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6gqdg8x9g7l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6gqdg8x9g7l/full/1200,/0/default.jpg	1200	1335
13377		JJ157		167			1	AI	141	606	1058	699	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6gqdg8x9g7l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6gqdg8x9g7l/full/1200,/0/default.jpg	1200	1335
13378		JJ157		168			2	AF	1	25	1199	677	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb5ezj544kzk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb5ezj544kzk/full/1200,/0/default.jpg	1200	1321
13379		JJ157		168			1	AI	3	699	1197	592	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb5ezj544kzk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb5ezj544kzk/full/1200,/0/default.jpg	1200	1321
13380		JJ157		169			2	AF	0	10	1199	1293	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu60eb71so88/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu60eb71so88/full/1200,/0/default.jpg	1200	1323
13381		JJ157		170			1	AI	0	58	1163	1284	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vflonjy3rjew/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vflonjy3rjew/full/1200,/0/default.jpg	1200	1356
13382		JJ157		171			2	AF	0	20	1199	500	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyeg3iloi5ip/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyeg3iloi5ip/full/1200,/0/default.jpg	1200	1330
13383		JJ157		171			1	AI	1	516	1198	788	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyeg3iloi5ip/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyeg3iloi5ip/full/1200,/0/default.jpg	1200	1330
13384		JJ157		172			2	AF	6	43	1189	386	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6w1dyt261is/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6w1dyt261is/full/1200,/0/default.jpg	1200	1335
13385		JJ157		172			1	AI	1	426	1101	903	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6w1dyt261is/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6w1dyt261is/full/1200,/0/default.jpg	1200	1335
13386		JJ157		173			2	AF	0	10	1200	290	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq6bp938oz73/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq6bp938oz73/full/1200,/0/default.jpg	1200	1333
13387		JJ157		173			0	AC	158	299	1041	1014	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq6bp938oz73/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq6bp938oz73/full/1200,/0/default.jpg	1200	1333
13388		JJ157		174			0	AC	0	66	1185	903	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgbm2z47iude/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgbm2z47iude/full/1200,/0/default.jpg	1200	1359
13389		JJ157		174			1	AI	0	966	1183	371	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgbm2z47iude/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgbm2z47iude/full/1200,/0/default.jpg	1200	1359
13390		JJ157		175			2	AF	1	2	1198	970	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvrdoujqdbhj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvrdoujqdbhj/full/1200,/0/default.jpg	1200	1634
13391		JJ157		175			0	AC	0	973	1200	659	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvrdoujqdbhj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvrdoujqdbhj/full/1200,/0/default.jpg	1200	1634
13392		JJ157		176			0	AC	1	45	1195	1299	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6tqehqml7x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6tqehqml7x/full/1200,/0/default.jpg	1200	1358
