"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_id","image_path","label","lead_time","register","updated_at","volume" 
33370,"1","2026-06-03T14:42:21.391768Z","262",278,33370,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v137ia0c5fva/full/1200,/0/default.jpg",4238,"Paris_Archives_Nationales_JJ167_278.jpg","[{""x"":0.0,""y"":0.0,""width"":100.0,""height"":100.0,""rotation"":0,""rectanglelabels"":[""NIA""],""original_width"":1200,""original_height"":1200}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33371,"1","2026-06-03T14:42:21.391768Z","263",279,33371,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu2uanik2rzi/full/1200,/0/default.jpg",4239,"Paris_Archives_Nationales_JJ167_279.jpg","[{""x"":0.09,""y"":0.27,""width"":87.06,""height"":96.04,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33372,"1","2026-06-03T14:42:21.391768Z","264",280,33372,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4nbiwx7yx92/full/1200,/0/default.jpg",4240,"Paris_Archives_Nationales_JJ167_280.jpg","[{""x"":1.695,""y"":30.24,""width"":98.25,""height"":67.04,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1328},{""x"":0.065,""y"":0.09,""width"":99.89,""height"":30.08,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33373,"1","2026-06-03T14:42:21.391768Z","265",281,33373,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5rc53hkzrf2/full/1200,/0/default.jpg",4241,"Paris_Archives_Nationales_JJ167_281.jpg","[{""x"":0.005,""y"":0.54,""width"":87.59,""height"":96.5,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33374,"1","2026-06-03T14:42:21.391768Z","266",282,33374,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpp49rv89zw/full/1200,/0/default.jpg",4242,"Paris_Archives_Nationales_JJ167_282.jpg","[{""x"":1.615,""y"":0.2,""width"":98.37,""height"":98.86,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33375,"1","2026-06-03T14:42:21.391768Z","267",283,33375,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlitjprhzumr/full/1200,/0/default.jpg",4243,"Paris_Archives_Nationales_JJ167_283.jpg","[{""x"":0.205,""y"":1.98,""width"":97.81,""height"":94.78,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33376,"1","2026-06-03T14:42:21.391768Z","268",284,33376,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6svocvgrx2h/full/1200,/0/default.jpg",4244,"Paris_Archives_Nationales_JJ167_284.jpg","[{""x"":4.975,""y"":0.945,""width"":94.95,""height"":98.65,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1328}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33377,"1","2026-06-03T14:42:21.391768Z","269",285,33377,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm6re20n1w9k/full/1200,/0/default.jpg",4245,"Paris_Archives_Nationales_JJ167_285.jpg","[{""x"":0.065,""y"":60.335,""width"":85.19,""height"":36.27,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1317},{""x"":0.44,""y"":0.635,""width"":99.56,""height"":59.73,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33378,"1","2026-06-03T14:42:21.391768Z","270",286,33378,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vptaha9cx0ip/full/1200,/0/default.jpg",4246,"Paris_Archives_Nationales_JJ167_286.jpg","[{""x"":17.21,""y"":37.55,""width"":82.74,""height"":62.4,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1328},{""x"":0.9,""y"":2.815,""width"":99.04,""height"":34.95,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33379,"1","2026-06-03T14:42:21.391768Z","271",287,33379,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv72qntnpbaw/full/1200,/0/default.jpg",4247,"Paris_Archives_Nationales_JJ167_287.jpg","[{""x"":0.1,""y"":59.43,""width"":85.02,""height"":37.1,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1317},{""x"":0.28,""y"":1.225,""width"":99.72,""height"":58.39,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33380,"1","2026-06-03T14:42:21.391768Z","272",288,33380,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2oy2czzmkpf/full/1200,/0/default.jpg",4248,"Paris_Archives_Nationales_JJ167_288.jpg","[{""x"":2.85,""y"":65.645,""width"":97.1,""height"":32.11,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1328},{""x"":6.525,""y"":3.335,""width"":93.41,""height"":62.47,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33381,"1","2026-06-03T14:42:21.391768Z","273",289,33381,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu7q3jn32dz9/full/1200,/0/default.jpg",4249,"Paris_Archives_Nationales_JJ167_289.jpg","[{""x"":0.135,""y"":2.795,""width"":85.97,""height"":93.97,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33382,"1","2026-06-03T14:42:21.391768Z","274",290,33382,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfqx8dnkojmc/full/1200,/0/default.jpg",4250,"Paris_Archives_Nationales_JJ167_290.jpg","[{""x"":0.0,""y"":1.215,""width"":99.92,""height"":48.21,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328},{""x"":2.64,""y"":49.39,""width"":97.32,""height"":47.94,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1328}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33383,"1","2026-06-03T14:42:21.391768Z","275",291,33383,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhpphob1eqwl/full/1200,/0/default.jpg",4251,"Paris_Archives_Nationales_JJ167_291.jpg","[{""x"":0.36,""y"":2.805,""width"":93.28,""height"":95.37,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33384,"1","2026-06-03T14:42:21.391768Z","276",292,33384,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhz5437i3hxt/full/1200,/0/default.jpg",4252,"Paris_Archives_Nationales_JJ167_292.jpg","[{""x"":0.76,""y"":54.255,""width"":99.2,""height"":43.13,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1308},{""x"":3.235,""y"":3.15,""width"":96.75,""height"":51.22,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33385,"1","2026-06-03T14:42:21.391768Z","277",293,33385,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve662qvld732/full/1200,/0/default.jpg",4253,"Paris_Archives_Nationales_JJ167_293.jpg","[{""x"":0.06,""y"":0.58,""width"":84.4,""height"":99.36,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1317}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33386,"1","2026-06-03T14:42:21.391768Z","278",294,33386,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkr7m5yirfi/full/1200,/0/default.jpg",4254,"Paris_Archives_Nationales_JJ167_294.jpg","[{""x"":3.415,""y"":2.76,""width"":96.59,""height"":96.1,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33387,"1","2026-06-03T14:42:21.391768Z","279",295,33387,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkm33pl0iz6/full/1200,/0/default.jpg",4255,"Paris_Archives_Nationales_JJ167_295.jpg","[{""x"":0.0,""y"":1.17,""width"":88.2,""height"":98.44,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33388,"1","2026-06-03T14:42:21.391768Z","280",296,33388,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp1wkn9rqcob/full/1200,/0/default.jpg",4256,"Paris_Archives_Nationales_JJ167_296.jpg","[{""x"":5.45,""y"":2.9,""width"":94.52,""height"":96.16,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33389,"1","2026-06-03T14:42:21.391768Z","281",297,33389,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wy9uh0azxv/full/1200,/0/default.jpg",4257,"Paris_Archives_Nationales_JJ167_297.jpg","[{""x"":-0.005,""y"":65.4,""width"":84.41,""height"":31.64,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1296},{""x"":0.0,""y"":0.82,""width"":100.0,""height"":42.68,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33390,"1","2026-06-03T14:42:21.391768Z","282",298,33390,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl1yamztm5io/full/1200,/0/default.jpg",4258,"Paris_Archives_Nationales_JJ167_298.jpg","[{""x"":0.0,""y"":2.565,""width"":100.0,""height"":96.75,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33391,"1","2026-06-03T14:42:21.391768Z","283",299,33391,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v22bct2oiese/full/1200,/0/default.jpg",4259,"Paris_Archives_Nationales_JJ167_299.jpg","[{""x"":0.0,""y"":1.525,""width"":85.92,""height"":97.25,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33392,"1","2026-06-03T14:42:21.391768Z","284",300,33392,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc19u2kuzgf0/full/1200,/0/default.jpg",4260,"Paris_Archives_Nationales_JJ167_300.jpg","[{""x"":0.17,""y"":76.315,""width"":99.8,""height"":20.45,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1308},{""x"":1.57,""y"":2.565,""width"":98.38,""height"":73.61,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33393,"1","2026-06-03T14:42:21.391768Z","285",301,33393,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/veqmej9j2xm4/full/1200,/0/default.jpg",4261,"Paris_Archives_Nationales_JJ167_301.jpg","[{""x"":0.005,""y"":0.97,""width"":85.21,""height"":98.18,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33394,"1","2026-06-03T14:42:21.391768Z","286",302,33394,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yybngpgu2i/full/1200,/0/default.jpg",4262,"Paris_Archives_Nationales_JJ167_302.jpg","[{""x"":19.405,""y"":24.76,""width"":80.57,""height"":73.68,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1308},{""x"":0.38,""y"":2.075,""width"":99.6,""height"":22.79,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.391768Z","JJ167"
33395,"1","2026-06-03T14:42:21.392771Z","287",303,33395,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4wkoqk46kjx/full/1200,/0/default.jpg",4263,"Paris_Archives_Nationales_JJ167_303.jpg","[{""x"":0.005,""y"":29.16,""width"":84.77,""height"":69.3,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1296},{""x"":-0.005,""y"":0.495,""width"":99.73,""height"":28.63,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33396,"1","2026-06-03T14:42:21.392771Z","288",304,33396,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7xhhhje3nn2/full/1200,/0/default.jpg",4264,"Paris_Archives_Nationales_JJ167_304.jpg","[{""x"":18.995,""y"":32.675,""width"":80.99,""height"":65.23,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1308},{""x"":0.005,""y"":2.655,""width"":99.93,""height"":29.87,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33397,"1","2026-06-03T14:42:21.392771Z","289",305,33397,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlyq2n6wqo1m/full/1200,/0/default.jpg",4265,"Paris_Archives_Nationales_JJ167_305.jpg","[{""x"":0.0,""y"":0.345,""width"":100.0,""height"":58.81,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1296},{""x"":0.0,""y"":59.24,""width"":87.02,""height"":37.58,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33398,"1","2026-06-03T14:42:21.392771Z","290",306,33398,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9pcuuifefnc/full/1200,/0/default.jpg",4266,"Paris_Archives_Nationales_JJ167_306.jpg","[{""x"":21.935,""y"":2.53,""width"":78.07,""height"":96.6,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33399,"1","2026-06-03T14:42:21.392771Z","291",307,33399,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw4tfix35zo4/full/1200,/0/default.jpg",4267,"Paris_Archives_Nationales_JJ167_307.jpg","[{""x"":0.0,""y"":26.02,""width"":86.84,""height"":71.66,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1296},{""x"":0.005,""y"":0.42,""width"":99.93,""height"":25.6,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33400,"1","2026-06-03T14:42:21.392771Z","292",308,33400,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqqrwnilp4vf/full/1200,/0/default.jpg",4268,"Paris_Archives_Nationales_JJ167_308.jpg","[{""x"":2.665,""y"":3.005,""width"":97.33,""height"":96.91,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1308}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33401,"1","2026-06-03T14:42:21.392771Z","293",309,33401,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgp9z4ner0bv/full/1200,/0/default.jpg",4269,"Paris_Archives_Nationales_JJ167_309.jpg","[{""x"":0.0,""y"":2.265,""width"":85.18,""height"":95.67,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1296}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33402,"1","2026-06-03T14:42:21.392771Z","294",310,33402,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtrequjqjnga/full/1200,/0/default.jpg",4270,"Paris_Archives_Nationales_JJ167_310.jpg","[{""x"":1.02,""y"":2.715,""width"":98.98,""height"":38.85,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1316},{""x"":21.585,""y"":41.575,""width"":78.41,""height"":56.69,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1316}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33403,"1","2026-06-03T14:42:21.392771Z","295",311,33403,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfdyxzn2v2il/full/1200,/0/default.jpg",4271,"Paris_Archives_Nationales_JJ167_311.jpg","[{""x"":0.05,""y"":75.2,""width"":83.96,""height"":21.6,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1303},{""x"":0.005,""y"":0.98,""width"":86.41,""height"":73.76,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33404,"1","2026-06-03T14:42:21.392771Z","296",312,33404,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbhqzwiz8dtz/full/1200,/0/default.jpg",4272,"Paris_Archives_Nationales_JJ167_312.jpg","[{""x"":0.56,""y"":3.54,""width"":99.44,""height"":73.02,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1316},{""x"":13.715,""y"":77.225,""width"":86.29,""height"":19.55,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1316}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33405,"1","2026-06-03T14:42:21.392771Z","297",313,33405,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vskucadzrnf5/full/1200,/0/default.jpg",4273,"Paris_Archives_Nationales_JJ167_313.jpg","[{""x"":0.0,""y"":1.615,""width"":85.48,""height"":96.37,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33406,"1","2026-06-03T14:42:21.392771Z","298",314,33406,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmd59f0bylng/full/1200,/0/default.jpg",4274,"Paris_Archives_Nationales_JJ167_314.jpg","[{""x"":1.66,""y"":3.225,""width"":98.34,""height"":96.51,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1316}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33407,"1","2026-06-03T14:42:21.392771Z","299",315,33407,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbndtnl7glz0/full/1200,/0/default.jpg",4275,"Paris_Archives_Nationales_JJ167_315.jpg","[{""x"":0.005,""y"":1.355,""width"":85.95,""height"":96.87,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33408,"1","2026-06-03T14:42:21.392771Z","300",316,33408,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfcbsb3gr925/full/1200,/0/default.jpg",4276,"Paris_Archives_Nationales_JJ167_316.jpg","[{""x"":1.175,""y"":3.41,""width"":98.77,""height"":95.62,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33409,"1","2026-06-03T14:42:21.392771Z","301",317,33409,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/veclenj0azby/full/1200,/0/default.jpg",4277,"Paris_Archives_Nationales_JJ167_317.jpg","[{""x"":0.065,""y"":38.62,""width"":84.07,""height"":58.64,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1303},{""x"":0.03,""y"":0.955,""width"":86.38,""height"":37.67,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.392771Z","JJ167"
33410,"1","2026-06-03T14:42:21.396783Z","302",318,33410,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5lyd1jd2yp/full/1200,/0/default.jpg",4278,"Paris_Archives_Nationales_JJ167_318.jpg","[{""x"":1.945,""y"":2.935,""width"":98.01,""height"":60.47,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297},{""x"":0.18,""y"":63.39,""width"":99.76,""height"":33.6,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33411,"1","2026-06-03T14:42:21.396783Z","303",319,33411,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ver1h8trby5n/full/1200,/0/default.jpg",4279,"Paris_Archives_Nationales_JJ167_319.jpg","[{""x"":0.125,""y"":0.695,""width"":83.37,""height"":98.07,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33412,"1","2026-06-03T14:42:21.396783Z","304",320,33412,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjja2kl2wjf1/full/1200,/0/default.jpg",4280,"Paris_Archives_Nationales_JJ167_320.jpg","[{""x"":0.93,""y"":3.795,""width"":99.04,""height"":74.61,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1314},{""x"":4.415,""y"":78.265,""width"":95.43,""height"":18.79,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1314}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33413,"1","2026-06-03T14:42:21.396783Z","305",321,33413,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4df6ws9vhnm/full/1200,/0/default.jpg",4281,"Paris_Archives_Nationales_JJ167_321.jpg","[{""x"":0.005,""y"":2.52,""width"":84.35,""height"":96.56,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33414,"1","2026-06-03T14:42:21.396783Z","306",322,33414,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5ucw6a1ttl/full/1200,/0/default.jpg",4282,"Paris_Archives_Nationales_JJ167_322.jpg","[{""x"":0.555,""y"":3.805,""width"":99.39,""height"":27.23,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1314},{""x"":2.355,""y"":31.125,""width"":97.57,""height"":68.71,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1314}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33415,"1","2026-06-03T14:42:21.396783Z","307",323,33415,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4w5qz19e3es/full/1200,/0/default.jpg",4283,"Paris_Archives_Nationales_JJ167_323.jpg","[{""x"":0.055,""y"":2.065,""width"":83.73,""height"":97.17,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1303}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33416,"1","2026-06-03T14:42:21.396783Z","308",324,33416,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilobukth6cn/full/1200,/0/default.jpg",4284,"Paris_Archives_Nationales_JJ167_324.jpg","[{""x"":1.405,""y"":3.385,""width"":98.55,""height"":62.25,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297},{""x"":11.11,""y"":65.5,""width"":88.86,""height"":31.7,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33417,"1","2026-06-03T14:42:21.396783Z","309",325,33417,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1oj8zl1s75p/full/1200,/0/default.jpg",4285,"Paris_Archives_Nationales_JJ167_325.jpg","[{""x"":0.005,""y"":0.905,""width"":85.65,""height"":97.23,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33418,"1","2026-06-03T14:42:21.396783Z","310",326,33418,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdvof53ikv15/full/1200,/0/default.jpg",4286,"Paris_Archives_Nationales_JJ167_326.jpg","[{""x"":1.64,""y"":3.14,""width"":98.32,""height"":94.96,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33419,"1","2026-06-03T14:42:21.396783Z","311",327,33419,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkd046ibi5d7/full/1200,/0/default.jpg",4287,"Paris_Archives_Nationales_JJ167_327.jpg","[{""x"":-0.005,""y"":0.855,""width"":86.05,""height"":97.47,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33420,"1","2026-06-03T14:42:21.396783Z","312",328,33420,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm6bnzitpvp/full/1200,/0/default.jpg",4288,"Paris_Archives_Nationales_JJ167_328.jpg","[{""x"":1.54,""y"":3.275,""width"":98.4,""height"":51.87,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297},{""x"":17.19,""y"":55.2,""width"":82.74,""height"":42.0,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33421,"1","2026-06-03T14:42:21.396783Z","313",329,33421,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/veavhtfdvly9/full/1200,/0/default.jpg",4289,"Paris_Archives_Nationales_JJ167_329.jpg","[{""x"":0.055,""y"":0.655,""width"":85.37,""height"":98.01,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33422,"1","2026-06-03T14:42:21.396783Z","314",330,33422,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl2f3ey9s6ze/full/1200,/0/default.jpg",4290,"Paris_Archives_Nationales_JJ167_330.jpg","[{""x"":1.285,""y"":2.8,""width"":98.71,""height"":96.48,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33423,"1","2026-06-03T14:42:21.396783Z","315",331,33423,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vca2ctw1plf0/full/1200,/0/default.jpg",4291,"Paris_Archives_Nationales_JJ167_331.jpg","[{""x"":0.0,""y"":1.38,""width"":87.22,""height"":97.02,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1334}]","","JJ167","2026-06-03T14:42:21.396783Z","JJ167"
33424,"1","2026-06-03T14:42:21.396783Z","316",332,33424,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhxtxapi8y4b/full/1200,/0/default.jpg",4292,"Paris_Archives_Nationales_JJ167_332.jpg","[{""x"":21.2,""y"":2.76,""width"":78.78,""height"":94.68,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1297}]","","JJ167","2026-06-03T14:42:21.397782Z","JJ167"
