zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
11499	6240.0	JJ115	304	151v	151v	2	AF	0	83	3641	2784	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh13j5vqco3p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh13j5vqco3p/full/1200,/0/default.jpg	3641	4797
11500	6240.0	JJ115	304	151v	151v	1	AI	0	2872	3641	1925	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh13j5vqco3p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh13j5vqco3p/full/1200,/0/default.jpg	3641	4797
11501	6241.0	JJ115	305	152r	152r	2	AF	74	74	3714	1496	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5c9rg5v32wn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5c9rg5v32wn/full/1200,/0/default.jpg	3814	4773
11502	6241.0	JJ115	305	152r	152r	0	AC	83	1554	3697	3129	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5c9rg5v32wn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5c9rg5v32wn/full/1200,/0/default.jpg	3814	4773
11503	6242.0	JJ115	306	152v	152v	0	AC	0	88	3612	4643	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4nfhfvjmw0o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4nfhfvjmw0o/full/1200,/0/default.jpg	3617	4797
11504	6243.0	JJ115	307	153r	153r	0	AC	83	103	3725	4623	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzktva6jevpq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzktva6jevpq/full/1200,/0/default.jpg	3814	4773
11505	6244.0	JJ115	308	153v	153v	0	AC	0	86	3612	2389	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4h69cab9xgw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4h69cab9xgw/full/1200,/0/default.jpg	3617	4797
11506	6244.0	JJ115	308	153v	153v	1	AI	6	2480	3611	2289	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4h69cab9xgw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4h69cab9xgw/full/1200,/0/default.jpg	3617	4797
11507	6245.0	JJ115	309	154r	154r	2	AF	104	90	3698	1343	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdxc9hz5hn52/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdxc9hz5hn52/full/1200,/0/default.jpg	3814	4773
11508	6245.0	JJ115	309	154r	154r	0	AC	68	1448	3674	3325	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdxc9hz5hn52/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdxc9hz5hn52/full/1200,/0/default.jpg	3814	4773
11509	6246.0	JJ115	310	154v	154v	1	AI	17	87	3600	4630	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh0dnkriainr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh0dnkriainr/full/1200,/0/default.jpg	3617	4809
11510	6247.0	JJ115	311	155r	155r	2	AF	0	39	3769	2624	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpx4z9dxpaan/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpx4z9dxpaan/full/1200,/0/default.jpg	3778	4773
11511	6247.0	JJ115	311	155r	155r	1	AI	0	2651	3775	2061	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpx4z9dxpaan/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpx4z9dxpaan/full/1200,/0/default.jpg	3778	4773
11512	6248.0	JJ115	312	155v	155v	2	AF	16	85	3601	1542	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj4nplauosv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj4nplauosv/full/1200,/0/default.jpg	3617	4809
11513	6248.0	JJ115	312	155v	155v	0	AC	64	1628	3553	1680	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj4nplauosv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj4nplauosv/full/1200,/0/default.jpg	3617	4809
11514	6248.0	JJ115	312	155v	155v	1	AI	20	3295	3597	1404	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj4nplauosv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj4nplauosv/full/1200,/0/default.jpg	3617	4809
11515	6249.0	JJ115	313	156r	156r	2	AF	0	0	3754	1907	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1fftyqbmh1k/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1fftyqbmh1k/full/1200,/0/default.jpg	3754	4773
11516	6249.0	JJ115	313	156r	156r	1	AI	0	1909	3751	2864	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1fftyqbmh1k/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1fftyqbmh1k/full/1200,/0/default.jpg	3754	4773
11517	6250.0	JJ115	314	156v	156v	2	AF	4	89	3649	1742	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl0tzxia86xs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl0tzxia86xs/full/1200,/0/default.jpg	3653	4809
11518	6250.0	JJ115	314	156v	156v	1	AI	0	1829	3623	2980	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl0tzxia86xs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl0tzxia86xs/full/1200,/0/default.jpg	3653	4809
11519	6251.0	JJ115	315	157r	157r	2	AF	33	0	3721	878	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vakhwvckn7m3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vakhwvckn7m3/full/1200,/0/default.jpg	3754	4773
11520	6251.0	JJ115	315	157r	157r	0	AC	4	866	3750	3801	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vakhwvckn7m3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vakhwvckn7m3/full/1200,/0/default.jpg	3754	4773
11521	6252.0	JJ115	316	157v	157v	0	AC	17	112	3636	4625	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnf2dqovr8gs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnf2dqovr8gs/full/1200,/0/default.jpg	3653	4809
11522	6253.0	JJ115	317	158r	158r	0	AC	6	75	3886	3183	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2gqlqyror19/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2gqlqyror19/full/1200,/0/default.jpg	3892	4809
11523	6253.0	JJ115	317	158r	158r	1	AI	0	3252	3892	1557	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2gqlqyror19/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2gqlqyror19/full/1200,/0/default.jpg	3892	4809
11524	6254.0	JJ115	318	158v	158v	2	AF	0	91	3651	1728	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9x4list4whj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9x4list4whj/full/1200,/0/default.jpg	3653	4809
11525	6254.0	JJ115	318	158v	158v	0	AC	0	1814	3648	2946	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9x4list4whj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9x4list4whj/full/1200,/0/default.jpg	3653	4809
11526	6255.0	JJ115	319	159r	159r	0	AC	0	56	3886	4661	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyvanq2w7uyn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyvanq2w7uyn/full/1200,/0/default.jpg	3892	4779
11527	6256.0	JJ115	320	159v	159v	0	AC	7	11	3646	3482	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljejb2bcbka/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljejb2bcbka/full/1200,/0/default.jpg	3653	4809
11528	6256.0	JJ115	320	159v	159v	1	AI	5	3507	3648	1278	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljejb2bcbka/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vljejb2bcbka/full/1200,/0/default.jpg	3653	4809
11529	6257.0	JJ115	321	160r	160r	2	AF	7	63	3880	2045	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg5s9zx5gg3b/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg5s9zx5gg3b/full/1200,/0/default.jpg	3892	4779
11530	6257.0	JJ115	321	160r	160r	1	AI	0	2084	3887	2695	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg5s9zx5gg3b/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg5s9zx5gg3b/full/1200,/0/default.jpg	3892	4779
11531	6258.0	JJ115	322	160v	160v	2	AF	22	38	3631	2424	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrr2tn9olx95/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrr2tn9olx95/full/1200,/0/default.jpg	3653	4809
11532	6258.0	JJ115	322	160v	160v	1	AI	2	2455	3651	2274	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrr2tn9olx95/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrr2tn9olx95/full/1200,/0/default.jpg	3653	4809
11533	6259.0	JJ115	323	161r	161r	2	AF	4	21	3884	1845	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbtgd4tpo45u/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbtgd4tpo45u/full/1200,/0/default.jpg	3892	4779
11534	6259.0	JJ115	323	161r	161r	1	AI	7	1851	3884	2844	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbtgd4tpo45u/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbtgd4tpo45u/full/1200,/0/default.jpg	3892	4779
11535	6260.0	JJ115	324	161v	161v	2	AF	26	25	3627	2011	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwettjaanl1e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwettjaanl1e/full/1200,/0/default.jpg	3653	4809
11536	6260.0	JJ115	324	161v	161v	1	AI	5	2027	3629	2782	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwettjaanl1e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwettjaanl1e/full/1200,/0/default.jpg	3653	4809
11537	6261.0	JJ115	325	162r	162r	2	AF	5	26	3882	1957	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnu2xjousu5l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnu2xjousu5l/full/1200,/0/default.jpg	3892	4779
11538	6261.0	JJ115	325	162r	162r	1	AI	9	1987	3883	2767	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnu2xjousu5l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnu2xjousu5l/full/1200,/0/default.jpg	3892	4779
11539	6262.0	JJ115	326	162v	162v	2	AF	28	27	3624	3330	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajp48e8e85s/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajp48e8e85s/full/1200,/0/default.jpg	3653	4809
11540	6262.0	JJ115	326	162v	162v	1	AI	0	3349	3632	1460	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajp48e8e85s/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajp48e8e85s/full/1200,/0/default.jpg	3653	4809
11541	6263.0	JJ115	327	163r	163r	2	AF	0	43	3888	2695	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zcc90xbfl6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zcc90xbfl6/full/1200,/0/default.jpg	3892	4779
11542	6263.0	JJ115	327	163r	163r	1	AI	0	2752	3885	1971	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zcc90xbfl6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zcc90xbfl6/full/1200,/0/default.jpg	3892	4779
11543	6264.0	JJ115	328	163v	163v	2	AF	21	71	3631	2285	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhip5dhzj3a2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhip5dhzj3a2/full/1200,/0/default.jpg	3653	4809
11544	6264.0	JJ115	328	163v	163v	1	AI	0	2363	3630	2446	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhip5dhzj3a2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhip5dhzj3a2/full/1200,/0/default.jpg	3653	4809
11545	6265.0	JJ115	329	164r	164r	2	AF	13	87	3877	2515	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfb7opfthht/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfb7opfthht/full/1200,/0/default.jpg	3892	4779
11546	6265.0	JJ115	329	164r	164r	1	AI	0	2616	3881	2163	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfb7opfthht/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfb7opfthht/full/1200,/0/default.jpg	3892	4779
11547	6266.0	JJ115	330	164v	164v	2	AF	17	77	3636	4681	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vut2ure9ckqv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vut2ure9ckqv/full/1200,/0/default.jpg	3653	4809
11548	6267.0	JJ115	331	165r	165r	0	AC	0	59	3886	4649	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaw9swsv7uom/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaw9swsv7uom/full/1200,/0/default.jpg	3892	4779
11549	6268.0	JJ115	332	165v	165v	0	AC	22	82	3643	4699	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5vaub4ctx6m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5vaub4ctx6m/full/1200,/0/default.jpg	3665	4809
11550	6269.0	JJ115	333	166r	166r	1	AI	0	54	3887	4622	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v00ee9rz0n9x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v00ee9rz0n9x/full/1200,/0/default.jpg	3892	4779
11551	6270.0	JJ115	334	166v	166v	3	AM	34	42	3649	4658	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw2toy0imnoi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw2toy0imnoi/full/1200,/0/default.jpg	3683	4809
11552	6271.0	JJ115	335	167r	167r	2	AF	12	61	3862	2750	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyiu2vnz1az1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyiu2vnz1az1/full/1200,/0/default.jpg	3874	4779
11553	6271.0	JJ115	335	167r	167r	1	AI	0	2801	3861	1978	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyiu2vnz1az1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyiu2vnz1az1/full/1200,/0/default.jpg	3874	4779
11554	6272.0	JJ115	336	167v	167v	2	AF	30	29	3653	3489	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voebgdc3n9zq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voebgdc3n9zq/full/1200,/0/default.jpg	3683	4809
11555	6272.0	JJ115	336	167v	167v	1	AI	0	3512	3666	1207	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voebgdc3n9zq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voebgdc3n9zq/full/1200,/0/default.jpg	3683	4809
11556	6273.0	JJ115	337	168r	168r	2	AF	0	45	3874	3073	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2no36brutpd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2no36brutpd/full/1200,/0/default.jpg	3874	4779
11557	6273.0	JJ115	337	168r	168r	1	AI	0	3119	3874	1563	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2no36brutpd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2no36brutpd/full/1200,/0/default.jpg	3874	4779
11558	6274.0	JJ115	338	168v	168v	2	AF	38	63	3657	2806	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnr8bqalqca4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnr8bqalqca4/full/1200,/0/default.jpg	3700	4809
11559	6274.0	JJ115	338	168v	168v	1	AI	46	2875	3651	1817	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnr8bqalqca4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnr8bqalqca4/full/1200,/0/default.jpg	3700	4809
11560	6275.0	JJ115	339	169r	169r	2	AF	0	22	3874	2403	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqi0t69swcf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqi0t69swcf/full/1200,/0/default.jpg	3874	4779
11561	6275.0	JJ115	339	169r	169r	1	AI	3	2414	3871	2357	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqi0t69swcf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqi0t69swcf/full/1200,/0/default.jpg	3874	4779
11562	6276.0	JJ115	340	169v	169v	2	AF	14	76	3683	1189	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkglv7gpwtdo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkglv7gpwtdo/full/1200,/0/default.jpg	3700	4809
11563	6276.0	JJ115	340	169v	169v	0	AC	4	1244	3660	3553	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkglv7gpwtdo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkglv7gpwtdo/full/1200,/0/default.jpg	3700	4809
11564	6277.0	JJ115	341	170r	170r	0	AC	0	52	3874	4660	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ofc96okaca/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ofc96okaca/full/1200,/0/default.jpg	3874	4779
11565	6278.0	JJ115	342	170v	170v	0	AC	4	80	3571	4642	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtc30mvwybhf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtc30mvwybhf/full/1200,/0/default.jpg	3575	4809
11566	6279.0	JJ115	343	171r	171r	0	AC	0	34	3874	2691	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxdmd3j7g7a5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxdmd3j7g7a5/full/1200,/0/default.jpg	3874	4779
11567	6279.0	JJ115	343	171r	171r	1	AI	1	2698	3873	1994	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxdmd3j7g7a5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxdmd3j7g7a5/full/1200,/0/default.jpg	3874	4779
11568	6280.0	JJ115	344	171v	171v	2	AF	0	91	3568	1408	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnnftcz4o9x1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnnftcz4o9x1/full/1200,/0/default.jpg	3575	4809
11569	6280.0	JJ115	344	171v	171v	0	AC	2	1474	3572	3242	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnnftcz4o9x1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnnftcz4o9x1/full/1200,/0/default.jpg	3575	4809
11570	6281.0	JJ115	345	172r	172r	1	AI	0	50	3874	4658	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcxn8umjc1gq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcxn8umjc1gq/full/1200,/0/default.jpg	3874	4779
11571	6282.0	JJ115	346	172v	172v	3	AM	1	84	3574	4615	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vout72afdf20/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vout72afdf20/full/1200,/0/default.jpg	3575	4809
11572	6283.0	JJ115	347	173r	173r	2	AF	0	29	3874	1619	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvvcu014x2gv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvvcu014x2gv/full/1200,/0/default.jpg	3874	4779
11573	6283.0	JJ115	347	173r	173r	0	AC	0	1623	3874	3090	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvvcu014x2gv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvvcu014x2gv/full/1200,/0/default.jpg	3874	4779
11574	6284.0	JJ115	348	173v	173v	0	AC	3	87	3619	4645	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqoqd83fpt3k/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqoqd83fpt3k/full/1200,/0/default.jpg	3623	4809
11575	6285.0	JJ115	349	174r	174r	0	AC	0	63	3911	3720	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnbmxqzdt08p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnbmxqzdt08p/full/1200,/0/default.jpg	3916	4779
11576	6285.0	JJ115	349	174r	174r	1	AI	0	3795	3905	921	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnbmxqzdt08p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnbmxqzdt08p/full/1200,/0/default.jpg	3916	4779
11577	6286.0	JJ115	350	174v	174v	2	AF	5	158	3678	3018	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3pd7ngni7c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3pd7ngni7c/full/1200,/0/default.jpg	3683	4809
11578	6286.0	JJ115	350	174v	174v	1	AI	6	3166	3677	1643	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3pd7ngni7c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3pd7ngni7c/full/1200,/0/default.jpg	3683	4809
11579	6287.0	JJ115	351	175r	175r	3	AM	0	62	3913	4618	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9klc0a63ute/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9klc0a63ute/full/1200,/0/default.jpg	3922	4785
11580	6288.0	JJ115	352	175v	175v	2	AF	0	69	3679	3402	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhq5h3yhcotf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhq5h3yhcotf/full/1200,/0/default.jpg	3683	4785
11581	6288.0	JJ115	352	175v	175v	1	AI	6	3461	3677	1258	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhq5h3yhcotf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhq5h3yhcotf/full/1200,/0/default.jpg	3683	4785
11582	6289.0	JJ115	353	176r	176r	2	AF	0	30	3878	4659	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd7m0najvmsg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd7m0najvmsg/full/1200,/0/default.jpg	3880	4749
11583	6290.0	JJ115	354	176v	176v	1	AI	0	54	3675	4644	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v75gibjc4yuu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v75gibjc4yuu/full/1200,/0/default.jpg	3683	4785
11584	6291.0	JJ115	355	177r	177r	2	AF	0	12	3912	2227	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4by3sarmp4t/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4by3sarmp4t/full/1200,/0/default.jpg	3916	4749
11585	6291.0	JJ115	355	177r	177r	1	AI	1	2222	3914	2435	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4by3sarmp4t/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4by3sarmp4t/full/1200,/0/default.jpg	3916	4749
11586	6292.0	JJ115	356	177v	177v	2	AF	18	46	3659	3167	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5hmoc8hsgm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5hmoc8hsgm/full/1200,/0/default.jpg	3683	4785
11587	6292.0	JJ115	356	177v	177v	1	AI	0	3210	3677	1464	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5hmoc8hsgm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5hmoc8hsgm/full/1200,/0/default.jpg	3683	4785
11588	6293.0	JJ115	357	178r	178r	2	AF	0	24	3915	2083	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9zxtc2r6xwi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9zxtc2r6xwi/full/1200,/0/default.jpg	3916	4749
11589	6293.0	JJ115	357	178r	178r	1	AI	0	2108	3914	2567	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9zxtc2r6xwi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9zxtc2r6xwi/full/1200,/0/default.jpg	3916	4749
11590	6294.0	JJ115	358	178v	178v	2	AF	0	33	3679	1914	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvza6rxwwr81/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvza6rxwwr81/full/1200,/0/default.jpg	3683	4785
11591	6294.0	JJ115	358	178v	178v	1	AI	3	1940	3674	2752	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvza6rxwwr81/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvza6rxwwr81/full/1200,/0/default.jpg	3683	4785
